chr,target_id,ext_gene
chrI,R12E2.4b,inx-17
chrI,R12E2.18,R12E2.18
chrI,R12E2.11,R12E2.11
chrI,R12E2.3,rpn-8
chrI,R12E2.13,R12E2.13
chrI,R12E2.1,R12E2.1
chrI,C18E3.7b,ppw-1
chrI,C18E3.7d,ppw-1
chrI,C18E3.6a.1,cas-2
chrI,C18E3.6c,cas-2
chrI,C18E3.6b.3,cas-2
chrI,C18E3.4,
chrI,C18E3.8,
chrI,C18E3.2.2,
chrI,C18E3.1,
chrI,C18E3.9b,
chrI,C43E11.6d.2,
chrI,C43E11.6a.2,
chrI,C43E11.6b.2,
chrI,C43E11.6e.1,
chrI,C43E11.5,
chrI,C43E11.8,
chrI,C43E11.11.2,
chrI,C43E11.12a.1,
chrI,C43E11.12b.1,
chrI,C43E11.3a,
chrI,C43E11.2a,
chrI,C43E11.9,
chrI,C43E11.1,
chrI,Y47D9A.3,
chrI,Y47D9A.5.1,
chrI,Y47D9A.2a,
chrI,Y47D9A.1a,
chrI,T03A1.5,
chrI,ZK973.24,ZK973.24
chrI,ZK973.15,ZK973.15
chrI,ZK973.13,ZK973.13
chrI,ZK973.17,ZK973.17
chrI,ZK973.20,ZK973.20
chrI,ZK973.25,ZK973.25
chrI,ZK973.14,ZK973.14
chrI,ZK973.4,ZK973.4
chrI,ZK973.3,pdp-1
chrI,ZK973.10.2,lpd-5
chrI,ZK973.2.2,cec-10
chrI,ZK973.11,ZK973.11
chrI,T21E12.4,dhc-1
chrI,C11D9.1,tiam-1
chrI,T21E12.7,T21E12.7
chrI,T21E12.5,T21E12.5
chrI,C41D11.3b.1,C41D11.3
chrI,C41D11.3d.1,C41D11.3
chrI,C41D11.3c.2,C41D11.3
chrI,C41D11.3a,C41D11.3
chrI,C41D11.8,cps-6
chrI,C41D11.5,cmt-1
chrI,C41D11.1b,
chrI,C41D11.1c.2,
chrI,C41D11.6,C41D11.6
chrI,C41D11.1f.1,eri-6
chrI,T01A4.7,
chrI,T01A4.1d,
chrI,T01A4.8,
chrI,T01A4.1a,
chrI,T01A4.1b,gcy-28
chrI,Y119C1B.5,
chrI,Y119C1B.12,
chrI,Y119C1B.8b,
chrI,Y119C1B.13,
chrI,Y119C1B.11,
chrI,Y119C1B.10a,
chrI,D1007.15,
chrI,D1007.13b,
chrI,D1007.1,
chrI,D1007.3,
chrI,D1007.4,
chrI,D1007.5b,
chrI,D1007.6.1,
chrI,D1007.22,
chrI,D1007.12.1,
chrI,D1007.17,
chrI,D1007.10c,
chrI,D1007.19,
chrI,D1007.7,
chrI,D1007.8,
chrI,C44E4.1a,
chrI,C44E4.1c,
chrI,C44E4.9,
chrI,C44E4.6.2,
chrI,C44E4.10,
chrI,B0041.3,
chrI,B0041.9,
chrI,B0041.8.1,
chrI,B0041.6a,
chrI,B0041.2a.2,
chrI,B0041.2c.2,
chrI,B0041.2a.1,
chrI,B0041.10,
chrI,B0041.11.1,
chrI,B0041.7,
chrI,T04D1.3c,
chrI,T04D1.3b,
chrI,T04D1.6,
chrI,T04D1.5,
chrI,T04D1.5a,
chrI,W09C3.9,
chrI,W09C3.3,
chrI,W09C3.2,
chrI,W09C3.8,
chrI,C10H11.6a,ugt-26
chrI,C10H11.5,ugt-27
chrI,C10H11.3,ugt-25
chrI,C10H11.8b,C10H11.8
chrI,C10H11.11,C10H11.11
chrI,C10H11.14,C10H11.14
chrI,C10H11.13,C10H11.13
chrI,M04F3.6,M04F3.6
chrI,M04F3.2,M04F3.2
chrI,M04F3.1.1,rpa-2
chrI,M04F3.4a,M04F3.4
chrI,F54D7.8,F54D7.8
chrI,F54D7.6,F54D7.6
chrI,F54D7.4,zig-7
chrI,F54D7.3b,gnrr-1
chrI,F57C9.6,F57C9.6
chrI,F57C9.5,htp-3
chrI,F57C9.4b,F57C9.4
chrI,F57C9.3a,glo-2
chrI,F57C9.2,clec-90
chrI,C01F4.2b,rga-6
chrI,C01F4.7,C01F4.7
chrI,C01F4.5,C01F4.5
chrI,C01F4.9,C01F4.9
chrI,F25F8.6,F25F8.6
chrI,F25F8.2,glc-2
chrI,F25F8.3,21ur-10520
chrI,F21F3.5,unc-38
chrI,F21F3.2,F21F3.2
chrI,F21F3.1.2,pgal-1
chrI,F21F3.7,F21F3.7
chrI,F28B3.5a,F28B3.5
chrI,F28B3.9,acl-11
chrI,F28B3.4b,dip-2
chrI,F28B3.4h,dip-2
chrI,F28B3.4j,dip-2
chrI,F28B3.4c,dip-2
chrI,F28B3.4d.1,dip-2
chrI,F28B3.10,F28B3.10
chrI,F28B3.7a,him-1
chrI,W03G9.8,W03G9.8
chrI,W03G9.2,W03G9.2
chrI,W03G9.4.2,app-1
chrI,W03G9.9,W03G9.9
chrI,W03G9.10,
chrI,W03G9.7,
chrI,F54C1.5b.1,
chrI,F54C1.3a,
chrI,F54C1.2.2,
chrI,F54C1.8,
chrI,F54C1.1,
chrI,F54C1.7.1,
chrI,F54C1.7.4,
chrI,F54C1.7.2,
chrI,F54C1.7.5,
chrI,C46H11.6,
chrI,C46H11.4c,
chrI,C46H11.4f,
chrI,C46H11.4a,
chrI,C46H11.7,
chrI,C46H11.12,
chrI,C46H11.13,
chrI,C46H11.10a,
chrI,C46H11.10b.2,
chrI,C46H11.1,
chrI,C46H11.11b,
chrI,C46H11.11d,
chrI,C46H11.11f,
chrI,C46H11.11h,
chrI,C30F8.2.1,
chrI,C30F8.2.3,
chrI,C30F8.4a,
chrI,C30F8.5,
chrI,Y110A7A.20,
chrI,Y110A7A.13,
chrI,Y110A7A.14.1,
chrI,Y110A7A.11,
chrI,Y110A7A.21,
chrI,Y110A7A.22,21ur-11275
chrI,Y110A7A.9a,Y110A7A.9
chrI,Y110A7A.17a,mat-1
chrI,Y110A7A.8,prp-31
chrI,Y110A7A.6a.2,pfkb-1.1
chrI,Y110A7A.6b.1,pfkb-1.1
chrI,Y110A7A.5,mtm-1
chrI,Y110A7A.3,unc-63
chrI,Y110A7A.18,ppw-2
chrI,Y110A7A.1a,hcp-6
chrI,F56A3.4,spd-5
chrI,F56A3.3a.2,npp-6
chrI,F56A3.2,slx-1
chrI,F56A3.1,fncm-1
chrI,C32E12.8,C32E12.8
chrI,C32E12.3,osr-1
chrI,C32E12.5.2,sem-2
chrI,C32E12.4,C32E12.4
chrI,C32E12.1.1,C32E12.1
chrI,B0261.4b,mrpl-47
chrI,B0261.2b,let-363
chrI,B0261.6a,B0261.6
chrI,B0261.1,B0261.1
chrI,B0261.7,B0261.7
chrI,C01G8.1a,C01G8.1
chrI,C01G8.2,cln-3.2
chrI,C01G8.4,dnj-4
chrI,C01G8.5b,erm-1
chrI,C01G8.6,hpo-32
chrI,C01G8.9b,let-526
chrI,C01G8.9d,let-526
chrI,F48C1.12,F48C1.12
chrI,F48C1.15,F48C1.15
chrI,F48C1.5,F48C1.5
chrI,F48C1.2,fbxa-145
chrI,F48C1.10,21ur-12374
chrI,F48C1.9,F48C1.9
chrI,F48C1.8,F48C1.8
chrI,F55A12.6,F55A12.6
chrI,F55A12.11,F55A12.11
chrI,F55A12.16,F55A12.16
chrI,F55A12.8,nath-10
chrI,F55A12.4b,dhs-2
chrI,F55A12.17,anr-38
chrI,F55A12.14,F55A12.14
chrI,F55A12.3,ppk-1
chrI,F55A12.2d,F55A12.2
chrI,F55A12.2b,F55A12.2
chrI,F55A12.1,wago-2
chrI,C24A11.5,
chrI,C24A11.6,
chrI,C24A11.8a.1,
chrI,C24A11.8b.1,
chrI,C24A11.8c.1,
chrI,C24A11.11,
chrI,C24A11.13,
chrI,C30H7.2a.1,
chrI,C30H7.2b,
chrI,F27C1.6.2,
chrI,F27C1.3,
chrI,F27C1.7a.2,
chrI,F27C1.7a.4,
chrI,F27C1.7b,
chrI,F27C1.16,
chrI,F27C1.2b,
chrI,F27C1.8,
chrI,F27C1.1,
chrI,F27C1.15,
chrI,T05E8.1,
chrI,T05E8.2,
chrI,C09D4.4a,
chrI,C09D4.4c,
chrI,C09D4.5.2,
chrI,C09D4.5.4,
chrI,C09D4.6,
chrI,C09D4.3,
chrI,C09D4.8,
chrI,F59A3.4,
chrI,F59A3.6e.2,
chrI,F59A3.6e.4,
chrI,F59A3.6f,
chrI,F59A3.6a,
chrI,F59A3.6c.2,
chrI,F59A3.6d.3,
chrI,F59A3.6d.2,
chrI,F59A3.12,
chrI,F59A3.7,
chrI,F59A3.1,
chrI,F59A3.9,
chrI,F59A3.10,
chrI,M01A10.2e,
chrI,M01A10.2g,
chrI,M01A10.2i,
chrI,M01A10.3.1,ostd-1
chrI,M01A10.7,M01A10.7
chrI,M01A10.1,
chrI,M01E11.4a,
chrI,M01E11.5.1,
chrI,M01E11.3,
chrI,M01E11.2,
chrI,M01E11.7a,
chrI,M01E11.7b.2,
chrI,M01E11.9,M01E11.9
chrI,M01E11.8,
chrI,F46F11.11,
chrI,F46F11.5,
chrI,F46F11.9b,
chrI,F46F11.6,
chrI,F46F11.7,
chrI,F46F11.8,
chrI,M01A12.1,
chrI,F55F8.2b,
chrI,F55F8.4.1,
chrI,F55F8.5.1,
chrI,F55F8.6,
chrI,F55F8.1.2,
chrI,F55F8.8,
chrI,F55F8.9b,
chrI,T19B4.4,
chrI,T19B4.7,
chrI,T19B4.2.1,
chrI,T19B4.9,
chrI,C04F1.3,
chrI,C04F1.4,
chrI,F56H1.8,
chrI,F56H1.2,
chrI,F56H1.10,
chrI,F56H1.6,
chrI,F56H1.5,
chrI,T22E7.1a,lron-8
chrI,B0414.3,hil-5
chrI,B0414.12,B0414.12
chrI,B0414.10,B0414.10
chrI,B0414.5,cpb-3
chrI,B0414.7a,mtk-1
chrI,B0414.1,srz-4
chrI,B0414.8b,vps-51
chrI,C32F10.4,C32F10.4
chrI,C32F10.6,nhr-2
chrI,C32F10.8a.2,C32F10.8
chrI,C32F10.8a.4,C32F10.8
chrI,C32F10.8b.2,C32F10.8
chrI,C32F10.8b.4,C32F10.8
chrI,C32F10.1a.2,obr-4
chrI,C32F10.1b,obr-4
chrI,F33D11.4,ceh-12
chrI,F33D11.15,F33D11.15
chrI,F33D11.6,F33D11.6
chrI,F33D11.2.1,F33D11.2
chrI,F33D11.1,F33D11.1
chrI,F33D11.14,F33D11.14
chrI,F33D11.9a,hpo-3
chrI,F33D11.13,F33D11.13
chrI,F33D11.12.2,dhhc-3
chrI,F33D11.11.1,vpr-1
chrI,C34G6.13,C34G6.13
chrI,C34G6.5,cdc-7
chrI,C34G6.6b,noah-1
chrI,C34G6.9,C34G6.9
chrI,C34G6.10,C34G6.10
chrI,C34G6.4b,pgp-2
chrI,C34G6.4d,pgp-2
chrI,C34G6.2,tyr-4
chrI,C34G6.7b,stam-1
chrI,C34G6.8,21ur-13804
chrI,B0207.5a,B0207.5
chrI,B0207.14,B0207.14
chrI,B0207.4,air-2
chrI,B0207.3a,gpa-14
chrI,B0207.16,B0207.16
chrI,B0207.2,B0207.2
chrI,B0207.10,B0207.10
chrI,B0207.1,B0207.1
chrI,B0207.13,B0207.13
chrI,B0207.15,
chrI,C06A5.6,C06A5.6
chrI,C06A5.3b,C06A5.3
chrI,C06A5.7a,unc-94
chrI,C06A5.12,C06A5.12
chrI,C06A5.8a,C06A5.8
chrI,C06A5.8b.2,C06A5.8
chrI,C06A5.1,inst-1
chrI,B0025.2.2,csn-2
chrI,B0025.8,B0025.8
chrI,B0025.4,B0025.4
chrI,B0025.6,
chrI,C27A12.3,
chrI,C27A12.5,
chrI,C27A12.12,
chrI,C27A12.6,
chrI,C27A12.13a,
chrI,C27A12.7a.2,
chrI,C27A12.7b.1,
chrI,C27A12.7b.3,
chrI,C27A12.8.1,
chrI,C27A12.9,
chrI,ZK484.3,
chrI,ZK484.4a,
chrI,ZK484.2b.2,
chrI,ZK484.2a.2,
chrI,ZK484.9,
chrI,ZK484.5,
chrI,ZK484.11,
chrI,ZK484.1b.5,
chrI,ZK484.1b.2,
chrI,ZK484.1b.4,
chrI,ZK484.8,
chrI,T27A3.10,
chrI,T27A3.3,
chrI,T27A3.9,
chrI,T27A3.6,
chrI,T27A3.2,
chrI,T27A3.1a.2,
chrI,T27A3.1e,
chrI,T27A3.1c.2,
chrI,T27A3.11,
chrI,F56F4.10,
chrI,F56F4.11,
chrI,F56F4.12,
chrI,F56F4.6,
chrI,F56F4.2,
chrI,F56F4.1,
chrI,T09B4.21,
chrI,T09B4.5b,
chrI,T09B4.12,mir-235
chrI,T09B4.12a,mir-235
chrI,T09B4.t2,T09B4.t2
chrI,T09B4.8,T09B4.8
chrI,T09B4.23,rrn-4.16
chrI,T09B4.11,mir-1
chrI,T09B4.11b,
chrI,T09B4.17,T09B4.17
chrI,T09B4.3a,T09B4.3
chrI,T09B4.22,T09B4.22
chrI,T09B4.18,T09B4.18
chrI,T09B4.10.1,chn-1
chrI,T09B4.2.1,T09B4.2
chrI,T09B4.20,mir-4916
chrI,T09B4.20b,mir-4916
chrI,T09B4.1.2,pigv-1
chrI,T05E7.4,T05E7.4
chrI,T05E7.2,col-55
chrI,T05E7.1,T05E7.1
chrI,T08B2.7b,ech-1.2
chrI,T08B2.8,mrpl-23
chrI,T08B2.9b.1,fars-1
chrI,T08B2.14,T08B2.14
chrI,T08B2.t1,
chrI,T08B2.15.2,
chrI,T08B2.5e,
chrI,T08B2.5a,
chrI,T08B2.5f,
chrI,T08B2.10,
chrI,T08B2.4,
chrI,T08B2.2,
chrI,C48E7.6,
chrI,C48E7.10,
chrI,C48E7.11,
chrI,C48E7.2.1,
chrI,C48E7.1,
chrI,C48E7.13,
chrI,C48E7.9,
chrI,C10G11.9,
chrI,C10G11.12,
chrI,C10G11.7.1,
chrI,C10G11.7.3,
chrI,C10G11.14,
chrI,C10G11.5b.2,
chrI,C10G11.5a.1,
chrI,C10G11.5c.1,
chrI,C10G11.11,
chrI,C10G11.16,
chrI,C10G11.10,
chrI,C10G11.1a,
chrI,F26B1.4,
chrI,F26B1.3,
chrI,F26B1.2e,
chrI,F26B1.2b,
chrI,F26B1.2d,
chrI,F26B1.1,
chrI,K04F10.4a.1,
chrI,K04F10.4b.1,
chrI,K04F10.4c.1,
chrI,K04F10.4d.1,
chrI,K04F10.4e.1,
chrI,K04F10.4f.1,
chrI,K04F10.8,
chrI,K04F10.6a,
chrI,K04F10.3a,
chrI,K04F10.2,
chrI,K04F10.7,
chrI,ZC308.4b,
chrI,ZC308.1e,
chrI,ZC308.5,
chrI,ZC308.1d,
chrI,ZC308.1b,
chrI,ZC328.6,
chrI,ZC328.1,
chrI,ZC328.4,
chrI,ZC328.3b,
chrI,R10A10.1,
chrI,F37E3.2,lron-6
chrI,F37E3.4,F37E3.4
chrI,T23H2.2,snt-4
chrI,T23H2.1,npp-12
chrI,T23H2.6,T23H2.6
chrI,T23H2.5.1,rab-10
chrI,K06A5.4,knl-2
chrI,K06A5.6.2,acdh-3
chrI,K06A5.2,K06A5.2
chrI,K06A5.7.2,cdc-25.1
chrI,K06A5.1a,K06A5.1
chrI,K06A5.8b.2,
chrI,K06A5.8d,nmtn-1
chrI,K06A5.8a.2,nmtn-1
chrI,K06A5.9,K06A5.9
chrI,C55B7.9.1,mdt-18
chrI,C55B7.5.2,uri-1
chrI,C55B7.4a,acdh-1
chrI,C55B7.4b.5,acdh-1
chrI,C55B7.4b.3,acdh-1
chrI,C55B7.4b.2,acdh-1
chrI,C55B7.10,C55B7.10
chrI,C55B7.11,C55B7.11
chrI,C55B7.12a,che-1
chrI,C55B7.13,C55B7.13
chrI,T10E9.4.2,T10E9.4
chrI,T10E9.4.1,
chrI,T10E9.7a,nuo-2
chrI,T10E9.3,T10E9.3
chrI,T10E9.13,T10E9.13
chrI,T10E9.2,T10E9.2
chrI,T10E9.9a,acdh-4
chrI,T10E9.10,21ur-14742
chrI,F57B10.9,F57B10.9
chrI,F57B10.17,
chrI,F57B10.6,
chrI,F57B10.5,
chrI,F57B10.12,
chrI,F57B10.3a,
chrI,F57B10.3b.3,
chrI,F57B10.1.1,
chrI,F57B10.18,F57B10.18
chrI,F48A9.4,
chrI,F48A9.3,
chrI,F48A9.2,
chrI,D2092.6,
chrI,D2092.5,
chrI,D2092.4,
chrI,D2092.7,
chrI,D2092.3,
chrI,D2092.2.2,
chrI,D2092.10,
chrI,D2092.1b,
chrI,ZC581.6,
chrI,ZC581.3,
chrI,ZC581.2,
chrI,ZC581.14,
chrI,ZC581.1,
chrI,ZC581.12,
chrI,C17F3.3,
chrI,T23B3.4,
chrI,T23B3.5,
chrI,T23B3.9,
chrI,T23B3.3,
chrI,T23B3.1a,
chrI,W02D3.4.1,
chrI,W02D3.3,
chrI,W02D3.6,
chrI,W02D3.8,
chrI,W02D3.1,
chrI,W02D3.9.1,
chrI,W02D3.10a,
chrI,W02D3.11b,
chrI,F08B6.6,
chrI,F08B6.3,
chrI,F08B6.4a.1,
chrI,F08B6.4b,
chrI,C37A2.5a,
chrI,C37A2.5c,
chrI,C37A2.4a,
chrI,C37A2.t1,
chrI,C37A2.6,
chrI,C37A2.9,
chrI,C37A2.8a,
chrI,E02D9.1b,
chrI,E02D9.1d,
chrI,K02F2.5,
chrI,K02F2.4,
chrI,K02F2.7,K02F2.7
chrI,K02F2.9,K02F2.9
chrI,K02F2.2.2,ahcy-1
chrI,K02F2.1a,dpf-3
chrI,H27M09.4,dpy-14
chrI,H27M09.7,H27M09.7
chrI,H27M09.6,H27M09.6
chrI,H27M09.2,rpb-5
chrI,T21G5.3,glh-1
chrI,T21G5.9,T21G5.9
chrI,T21G5.6.1,let-383
chrI,T21G5.6.2,
chrI,T21G5.4,smz-2
chrI,T21G5.5d,asd-2
chrI,T21G5.5c,asd-2
chrI,T21G5.7,T21G5.7
chrI,C48B6.11,C48B6.11
chrI,C48B6.13,C48B6.13
chrI,C48B6.6a,smg-1
chrI,C48B6.3,C48B6.3
chrI,C48B6.8,bbs-9
chrI,C48B6.9,C48B6.9
chrI,T10B11.2,T10B11.2
chrI,T10B11.9,T10B11.9
chrI,T10B11.5,T10B11.5
chrI,T10B11.6.2,T10B11.6
chrI,T10B11.8a,T10B11.8
chrI,C30F12.1,C30F12.1
chrI,C30F12.2.2,C30F12.2
chrI,C30F12.4,C30F12.4
chrI,C30F12.8,C30F12.8
chrI,C30F12.5a.2,C30F12.5
chrI,C30F12.5a.1,C30F12.5
chrI,H06O01.4,H06O01.4
chrI,H06O01.3b,ctg-1
chrI,H06O01.2,chd-1
chrI,H06O01.1.2,pdi-3
chrI,VF15C11L.2,VF15C11L.2
chrI,F15C11.2a,ubql-1
chrI,F15C11.2c,ubql-1
chrI,F15C11.6,F15C11.6
chrI,F15C11.3,21ur-15531
chrI,F15C11.4,F15C11.4
chrI,W01A8.8a,W01A8.8
chrI,W01A8.8c,W01A8.8
chrI,W01A8.2a,W01A8.2
chrI,W01A8.1b.3,plin-1
chrI,W01A8.1a.1,plin-1
chrI,W01A8.1b.2,plin-1
chrI,W01A8.10,W01A8.10
chrI,W01A8.11,W01A8.11
chrI,W01A8.5,tofu-5
chrI,W01A8.9,21ur-15127
chrI,F22D6.2.2,
chrI,F22D6.3b,
chrI,F22D6.4.1,
chrI,F22D6.16,F22D6.16
chrI,F22D6.6,
chrI,F22D6.8.2,
chrI,F22D6.9,
chrI,F22D6.17,
chrI,F22D6.10,
chrI,F22D6.12.3,
chrI,F22D6.12.1,
chrI,K10D3.9,
chrI,K10D3.7,
chrI,K10D3.2,
chrI,K10D3.4,
chrI,H37N21.1,
chrI,K07G5.6.2,
chrI,K07G5.7,
chrI,K07G5.3,
chrI,K07G5.5,
chrI,M05B5.2.2,
chrI,M05B5.9,
chrI,M05B5.8,
chrI,M05B5.6,
chrI,M05B5.3a,
chrI,M05B5.4,
chrI,M05B5.5b,
chrI,C01H6.1,
chrI,C01H6.11,C01H6.11
chrI,C01H6.5c,nhr-23
chrI,C01H6.5a,nhr-23
chrI,C01H6.5f,nhr-23
chrI,C01H6.6.2,C01H6.6
chrI,C01H6.7a.2,swsn-9
chrI,C01H6.7a.1,swsn-9
chrI,C01H6.8a,C01H6.8
chrI,C01H6.9,hasp-1
chrI,R06C7.11,21ur-11100
chrI,R06C7.3.1,dhp-1
chrI,R06C7.3.3,dhp-1
chrI,R06C7.4.2,cpg-3
chrI,R06C7.6,R06C7.6
chrI,R06C7.5b,adsl-1
chrI,R06C7.7a.2,lin-61
chrI,R06C7.8,bub-1
chrI,R06C7.9b,ztf-15
chrI,R06C7.10.2,myo-1
chrI,F21C3.10,F21C3.10
chrI,F21C3.1b.1,twk-1
chrI,F21C3.1b.2,twk-1
chrI,F21C3.7,F21C3.7
chrI,F21C3.8,21ur-12937
chrI,F21C3.4a,rde-2
chrI,F21C3.5,pfd-6
chrI,F21C3.9,21ur-14201
chrI,F13G3.13,F13G3.13
chrI,F13G3.2,srd-53
chrI,F13G3.3a,F13G3.3
chrI,F13G3.4,dylt-1
chrI,F13G3.5a.2,ttx-7
chrI,F13G3.5b.2,ttx-7
chrI,F13G3.7b.2,F13G3.7
chrI,F13G3.7b.1,F13G3.7
chrI,F13G3.8.2,eat-5
chrI,F13G3.9,mif-3
chrI,F13G3.10b,F13G3.10
chrI,F52A8.1,F52A8.1
chrI,F52A8.2b,gpb-2
chrI,F52A8.3b,F52A8.3
chrI,F52A8.8,linc-149
chrI,F52A8.5.2,
chrI,F52A8.6b,
chrI,F52A8.6c.1,
chrI,F52A8.6c.4,
chrI,F07A5.1b,
chrI,F07A5.2,
chrI,F07A5.4,
chrI,F07A5.8,
chrI,F07A5.7b.4,
chrI,F07A5.7b.1,
chrI,F07A5.7b.3,
chrI,F07A5.7b.2,
chrI,C15A11.1,col-35
chrI,C15A11.2.1,
chrI,C15A11.10,
chrI,C15A11.8,
chrI,C15A11.6,
chrI,C15A11.7b,
chrI,ZK524.2d,
chrI,ZK524.2f,
chrI,ZK524.2b,
chrI,ZK524.3a,
chrI,ZK524.4,
chrI,T28F4.1.2,
chrI,T28F4.7,
chrI,T28F4.3,
chrI,T28F4.5.2,
chrI,T28F4.6,
chrI,C26C6.1b.2,
chrI,C26C6.1b.1,pbrm-1
chrI,C26C6.6,
chrI,C26C6.7b,
chrI,C26C6.10,
chrI,C26C6.13,
chrI,C26C6.2,
chrI,C26C6.4a,
chrI,C26C6.5a,
chrI,H15M21.1,
chrI,T25G3.1.1,
chrI,T25G3.2.2,
chrI,T25G3.4,
chrI,D2030.1.1,
chrI,D2030.2a.3,
chrI,D2030.2a.2,
chrI,D2030.2b.6,
chrI,D2030.2b.3,
chrI,D2030.2b.5,
chrI,D2030.4,
chrI,D2030.12,
chrI,D2030.7,
chrI,D2030.8,
chrI,D2030.10b,
chrI,F29D11.3,
chrI,F29D11.2,
chrI,F26A3.1,
chrI,F26A3.2a,
chrI,F26A3.2c,
chrI,F26A3.8b,
chrI,F26A3.3,
chrI,F26A3.4,
chrI,F26A3.6,
chrI,F26A3.7,
chrI,T23G11.7a,
chrI,T23G11.5a,
chrI,T23G11.6a,lron-9
chrI,T23G11.5b.1,
chrI,T23G11.6d,
chrI,T23G11.3.2,
chrI,T23G11.3.3,
chrI,T23G11.2,
chrI,T23G11.12,
chrI,F27D4.1,
chrI,F27D4.2a.2,
chrI,F27D4.2b.2,
chrI,F27D4.t1,
chrI,F27D4.7,
chrI,F27D4.9,F27D4.9
chrI,F27D4.5,
chrI,F27D4.11,
chrI,F58H10.1,
chrI,H15N14.2b.1,
chrI,H15N14.1g,
chrI,H15N14.1d,
chrI,H15N14.1f,
chrI,H15N14.4,
chrI,D2005.1,
chrI,D2005.9,
chrI,D2005.3,
chrI,D2005.8,21ur-12756
chrI,D2005.7,
chrI,F30F8.2,
chrI,F30F8.3,
chrI,F30F8.9a,
chrI,F30F8.10a,
chrI,F30F8.t1,
chrI,F30F8.5a,F30F8.5
chrI,F30F8.8.3,taf-5
chrI,R11A5.1a,apb-3
chrI,R11A5.2,nud-2
chrI,R11A5.3,R11A5.3
chrI,R11A5.4b.1,pck-2
chrI,R11A5.4a.2,pck-2
chrI,R11A5.4c.3,pck-2
chrI,R11A5.4c.2,pck-2
chrI,R11A5.4d.3,pck-2
chrI,R11A5.4d.2,pck-2
chrI,R11A5.4c.1,
chrI,F55D12.1,F55D12.1
chrI,F55D12.7,mir-245
chrI,F55D12.7b,mir-245
chrI,F55D12.9,
chrI,F55D12.3,nhr-191
chrI,F55D12.4b,unc-55
chrI,F55D12.5a,F55D12.5
chrI,F20G4.2,F20G4.2
chrI,F20G4.3,nmy-2
chrI,T22C1.1.1,T22C1.1
chrI,T22C1.2,glb-26
chrI,T22C1.4,T22C1.4
chrI,T22C1.6,T22C1.6
chrI,T22C1.15,T22C1.15
chrI,T22C1.16,linc-58
chrI,T22C1.13a,mir-8209
chrI,T22C1.8,T22C1.8
chrI,T22C1.12,T22C1.12
chrI,T22C1.10a,rbg-2
chrI,T22C1.11,T22C1.11
chrI,H05L14.1,H05L14.1
chrI,C54G4.11,C54G4.11
chrI,C54G4.5,C54G4.5
chrI,C54G4.14,C54G4.14
chrI,C54G4.13,C54G4.13
chrI,C54G4.3,C54G4.3
chrI,C54G4.16,C54G4.16
chrI,C54G4.1b,rskn-2
chrI,C54G4.6,dod-18
chrI,C54G4.7.3,
chrI,C54G4.9,C54G4.9
chrI,K04G2.1.2,iftb-1
chrI,K04G2.13,K04G2.13
chrI,K04G2.2,aho-3
chrI,K04G2.4,K04G2.4
chrI,K04G2.5b,ath-1
chrI,K04G2.5d,ath-1
chrI,K04G2.11.1,scbp-2
chrI,K04G2.12,K04G2.12
chrI,K04G2.7a,K04G2.7
chrI,K04G2.8a,apr-1
chrI,K04G2.9,K04G2.9
chrI,F18C12.4,F18C12.4
chrI,F18C12.5,21ur-14242
chrI,F18C12.2b,rme-8
chrI,C09H6.1a,spr-4
chrI,C09H6.2a,lin-10
chrI,C09H6.2c,lin-10
chrI,T28B8.1.1,
chrI,T28B8.8,
chrI,T28B8.5,
chrI,T28B8.6,
chrI,T28B8.3b,
chrI,T28B8.9,
chrI,H31B20.2,
chrI,F08A10.1f,
chrI,F08A10.1g,
chrI,F08A10.2,
chrI,F08A10.1d,kcnl-2
chrI,F08A10.1e,kcnl-2
chrI,F08A10.1c,kcnl-2
chrI,T02E1.6,
chrI,T02E1.5b,
chrI,T02E1.3a,
chrI,T02E1.3b,
chrI,T02E1.9,
chrI,T02E1.10,
chrI,ZK265.1a,
chrI,T02E1.8a,
chrI,ZK265.3,
chrI,ZK265.11,
chrI,ZK265.9,
chrI,ZK265.10,ZK265.10
chrI,ZK265.13,ZK265.13
chrI,ZK265.8a,cutl-8
chrI,T01G9.2a,T01G9.2
chrI,T01G9.3,dma-1
chrI,T01G9.6b.1,kin-10
chrI,T01G9.6b.3,kin-10
chrI,T01G9.5a,mei-1
chrI,F52B5.1b,abts-1
chrI,F52B5.1c,abts-1
chrI,F52B5.10,F52B5.10
chrI,F52B5.7,F52B5.7
chrI,F52B5.3,F52B5.3
chrI,F52B5.5a.1,cep-1
chrI,F52B5.6.4,rpl-25.2
chrI,F52B5.6.3,rpl-25.2
chrI,C34B7.1,C34B7.1
chrI,C34B7.2,C34B7.2
chrI,F16D3.1,tba-5
chrI,F16D3.2.2,rsd-6
chrI,F16D3.6,F16D3.6
chrI,F16D3.7,ser-5
chrI,T19A6.6,T19A6.6
chrI,T19A6.2b.1,ngp-1
chrI,T19A6.2b.2,ngp-1
chrI,T19A6.3a,nepr-1
chrI,T19A6.4,T19A6.4
chrI,F02E9.1,F02E9.1
chrI,F02E9.2b,lin-28
chrI,F02E9.4a,sin-3
chrI,F02E9.5a,F02E9.5
chrI,F02E9.10c.1,F02E9.10
chrI,F02E9.10a.1,F02E9.10
chrI,F02E9.10b.1,F02E9.10
chrI,F02E9.9a,dpt-1
